,id,text
248758,1256841034023292930,Sempre più #ciclabile e sempre più ecologica. #Praga è una città in via di trasformazione e sempre più vicina ai #ciclisti. Ce ne siamo accorti nel nostro ultimo viaggio in questa capitale dal passato turbolento e tutta proiettata al futuro. #bici #bike http://ow.ly/yqf750zt8Hk
248759,1256841378874654721,"Purtroppo, per una città come Venezia, senza un piano di regolazione per un turismo rispettoso, la grande massa siamo noi "
248760,1256841453675913217,"@Sarina00533617 di che citta sei ,interessato incontro a 3 ,"
248761,1256841884938403842,Istanbul città più bella del mondo. E stop.
248762,1256841905259806722,"In Toscana quel genio di Rossi ha reso più restrittive le misure del governo, non possiamo uscire dal comune. Sono di Bagno a Ripoli, comune limitrofo a Firenze, ma non posso andare in città. Siete ridicoli, BASTA!"
248763,1256841998423687168,Ciao! In alcune città i nostri corrieri consegnano anche nel weekend; qui: https://amzn.to/3d4gi4O trovi maggiori informazioni. A presto! ^DV
248764,1256842041671155712,Il fascino senza tempo della valle del Wadi Musa e dell’antica città di Petra . . . #BollicineViaggi #travelgram #travelgramitalia #viaggioinitalia #viaggiavventurenelmondo #friends #trip #viaggiare #traveling #fun… https://www.instagram.com/p/B_t3ckgIxvk/?igshid=yq16fun3wg3y
248765,1256842588126134272,"Beh se hai un terrazzo lo puoi fare, dipende se abiti in una città di mare"
248766,1256842785442979840,"1982 - In Polonia, a Varsavia e in altre città, le manifestazioni di Solidarność si scontrano con la polizia #AccaddeOggi"
248767,1256842799368069120,"Non andrò in giro per il centro città fino all'estate, camminerò su strade defilate o in collina, non entrerò in negozi o luoghi chiusi. Non salirò in ascensori. Vedrò solo mia sorella e i miei nipotini. Mantenendo le distanze, e all'aperto. Li vedrò domani. Dopo due mesi."
248768,1256843117791191040,La Citta' di Venezia non puo' pero' vivere quasi esclusivamente di turismo. 
248769,1256843272124858369,"@OmnibusLa7 ancora paragoni con la città di Napoli, basta...!!!"
248770,1256843321416310785,"#Venezia, #Zucchero gira un video in una piazza San Marco semi-deserata. 'Amo questa città, qui come a casa' #ANSA #coronavirus #musica http://ow.ly/XKxk30qCEFA"
248771,1256843525607604225,hanno ragione gli amministratori del bellunese è un sistema elettorale indegno come indegna è stata la riforma Del Rio che colpisce i territori marginali isolandoli ancora di più...#covid19 deve essere occasione per ripensare rapporto città/montagna @FilBarbera @LRiabitare
248772,1256843556586754048,"Savona, i baristi provano a ripartire affidandosi al take-away https://www.lastampa. Infatti, in città c'è un casino spaventoso, non si capisce niente Meglio evitare visto l'aumento di corona"
248773,1256843675843407872,Trovo scandaloso che lei abbia fatto un'ordinanza x permettere a Zucchero di girare un video a Venezia ora interdetta ai suoi cittadini. Mi aspetto ora analoghe ordinanze x tutti gli altri artisti che vogliono girare video.... anche x promuovere la città.
248774,1256843736677572610,Mah sarà che io vivo in una piccola città ma tutta sta gente che gira a briglia sciolte io non l'ho vista. Vedo invece persone che rispettano le distanze ed adottano le protezioni del caso. Poi certo che le eccezioni ci sono e ci saran sempre. Buona domenica a te.
248775,1256843783637000192,Capua. Molti randagi in giro per la città. L'Ente provveda a dare sicurezza ai cittadini https://bit.ly/2WjR1wJ
248776,1256843822945968128,La città e il suo doppio. [Olympus OM-D M5 MKII] 
248777,1256843847050629121,"A Gubbio quest'anno non ci sarà la festa dei ceri. Per chi ci abita è un dispiacere. Io riesco a capire pur non essendo di Gubbio. Ho visto uomini adulti piangere per non poter partecipare alla processione del venerdì santo nella mia città. Sono pezzi di vita, tradizioni."
248778,1256843964440809478,"Sinceramente si, nella mia città ci sono stati pochi casi intorno ai 200 e ho paura di tutti gli asintomatici che potrebbero esserci.."
248779,1256844224219275265,"#RT @Agenzia_Ansa: #Venezia, #Zucchero gira un video in una piazza San Marco semi-deserata. 'Amo questa città, qui come a casa' #ANSA #coronavirus #musica"
248780,1256844557884497920,"Mentre mi preparo a stilare la lista dei congiunti con cui ho affetti stabili, penso a cosa potrà accadere nella nostra città da domani quando partirà la fase 2, anzi, 1 bis. ... "
248781,1256844775665422339,"Caro Faouzi, non sei soltanto un bravo calciatore. Sei anche un essrre umano. Forza Napoli sempre, città e squadra."
248782,1256844845114707969,La mia città sotto controllo l'ho vissuta peggio del #COVID__19 e ho detto tutto
248783,1256845010823262208,"Nelle fonti letterarie le prime indicazioni storiche su #Perugia risalgono alla fine del IV secolo a.C. Livio riferendosi al 311 a.C., afferma che «tutte le città dell'Etruria, eccezion fatta per gli Aretini, avevano preso le armi dando il via a una grande guerra ....in FB....... "
248784,1256845172631093255,CERTO CHE CONDIVIDO E INVITO TUTTI PAESI TUTTE LE CITTA' D'ITALIA A FARE ALTRETTANTO. NOI SAREMO SEMPRE AL LORO FIANCO E CONTRO QUESTA TIRANNIA!
248785,1256845199625588736,Spostamenti in città e Regioni: chi si può andare a trovare e come La lista - #Spostamenti #città e #Regioni:
248786,1256845236023832577,La Città Eterna trasformata in città morta https://www.maurizioblondet.it/la-citta-eterna-trasformata-in-citta-morta/ di @MaurizioBlondet
248787,1256845319448510464,@mdepascale @ProvinciaMS @Si_Toscana è tempo di un'alleanza fra province per riaffermarne il ruolo politico che la crisi #Covid19 impone...i territori marginali non possono essere emarginati tornare elezione diretta...poche competenze specifiche e fondi x #economiafondamentale
248788,1256845336758411264,Ci si può muovere tra regioni se devi tornare nella città di residenza. Evidentemente saranno tutti quei trogloditi che partirono da Milano per andare al Sud. Ora stanno tornando all'ovile probabilmente 
248789,1256845443985739781,"@SkyTG24 per la scuola a distanza ma anche per lo smart working servoni le infrastrutture, infatti nelle città arriva la fibra mentre in tantissimii comuni d'italia, come nel Lodigiano, si viaggia sempre con doppino in rame e la fibra non arriva nemmeno alla centrale telefonica"
248790,1256845609270681603,Quindi nella città patria del diritto e della costituzione del 48 la libertà di una gita al parco è una concessione che ci si deve meritare con buona pace dell’art 13 della costituzione. C’è molto da preoccuparsi;stanno creando la narrativa per inculcare il new normal
248791,1256845624617644033,le province italiane come laboratorio per rilanciare #economiafondamentale @FilBarbera @MontagnaUncem @LRiabitare @Si_Toscana
248792,1256845731199168512,"Attività commerciali e terziario, l’estate 2020 sarà un test per Prato: “Dobbiamo rivedere orari e spazi della città” "
248793,1256845751520542720,"Behh stiamo vedendo animali che ripopolano la città, ma.. la gente stando rinchiusa sta diventando cattiva"
248794,1256845878444376064,"Quando torneremo a vedere le nostre città e le nostre opere d'arte, avremo bisogno di ricerca e studiosi attenti più che di bastoni per selfie, di occhi educati più che di polemiche identitarie sul *patrimonio*. Come insegna Claudio Strinati. Oggi recensisco il suo ultimo libro "
248795,1256846044043845637,"#Bergamo Coronavirus Bergamo, il primario Marco Rizzi: «Fase 2, serve cautela, evitiamo il ritorno delle folle in Città Alta» "
248796,1256846069666926593,"scusa se ti disturbo, in che città abiti?"
248797,1256846469476290560,In questo periodo la città si trasforma in un giungla urbana: viviamo la quotidianità con minor frenesia ma con più curiosità @cittameridiane @IlMattinoFoggia @SimonaPasquino5 @lacuocagalante @viaggimperfetti @ItinDiViaggio @NatGeo #COVID19 #coronavírus #StayAtHome #wildlife
248798,1256846907730792448,"È una scusa della sinistra per garantirsi nuovi voti, la manodopera nei campi è già in mano ai caporali stranieri. Nella zona in cui lavoro, lavori in campagna solo se sei marocchino, nelle compagne attorno alla mia città invece se sei rumeno."
248799,1256847037376663553,"Per una volta un’impostazione corretta e felice da part del MIT, mantenere due servizi tranviari separati nella stessa città era folle"
248800,1256847211482230784,#Fincantieri occorre intervenire nei subappalti
248801,1256847224601903104,"Polizia municipale, oltre 250 controlli in città e 7 sanzioni #Benevento"
248802,1256847417925947392,Riusciremo mai a liberaci di #airbnb responsabili importanti di degrado nelle città in questi ultimi anni? Oltretutto in #nero?
248803,1256847440126382080,Che non hanno protezione è vero nel 90% dei casi.Arrivano da altre città/regioni e se non gli danno un alloggio decente in cui vivere quello che guadagnano finisce tutto nell'affitto di un appartamento. #omnibusla7
248804,1256847479796006913,#3maggio è il giorno della liberazione della città di #rijeka #Fiume oggi per #rijeka2020 doveva sorgere una stella rossa sul grattacielo della città per celebrare liberazione della città dall'occupazione nazifascista e onorare i suoi partigiani caduti... 
248805,1256847575740809216,Buongiorno e buona domenica a tutte le forze dell'ordine da parte mia dalla città di Napoli
248806,1256847765310709767,5 maggio 1956: inaugurazione della Casa Sollievo della Sofferenza - http://SanGiovanniRotondoNET.it: la città in rete! 
248807,1256847792837976064,"Basterebbe reclutare tutti quelli che cazzeggiano davanti alle stazioni di ogni città, o quelli che fanno le staffette in giro per la citta ' in bicicletta. Ieri sono uscito per fare la spesa con la macchina, in giro a cazzeggio per il centro solo africani."
248808,1256847824463028224,"Bittarello "" La Rocca di Città della Pieve"". Terza Parte - http://www.corrierepievese.it/bittarello-la-rocca-di-citta-della-pieve-terza-parte/"
248809,1256847930545311745,Il gay pride quando lavoravo come ingegnere a Berlino negli anni 1996-98 era una esperienza pazzesca. Si fermava la città per 3 giorni interi giorno e notte
248810,1256847975063728133,"Credo che molto dipenda da città a città. Dove lavoro io, Ganzirri, nel messinese, il turismo estero rappresenta una percentuale davvero minima, direi irrisoria. Gran parte del nostro lavoro dipende da clientela cittadina prima, dal resto dell’isola poi. 1/2"
248811,1256848145880924160,"Tutte le chiacchiere che fai sono inutili, la migliore risposta per gente come te sta lì nella tua città Genova, un ponte crollato per corruzione e speculazione e oggi grazie soprattutto al m5s un ponte ricostruito a tempi record senza corruzione. Facce pace cor cervello."
248812,1256848163278897152,"Milano è una piovra, è una città ad attrazione gravitazionale immensa sulla regione. C’è gente che tutti i santi giorni arriva da tutte le province per lavorare. Io è a chi dovrà farlo per non perdere il posto che penso. Altro che passeggiate al parco"
248813,1256848305696444416,Che vista magnifica... Giretto in Città Alta? Magari...
248814,1256848353914007552,"Catanzaro si prepara alla Fase 2, Abramo: ‘Morfologia della città non consente a bar e ristoranti di sfruttare spazi esterni’ http://dlvr.it/RVvwD6"
248815,1256848527990435840,"Oggi andiamo a visitare l'antica Capitale di #Malta: #Mdina, la città silente. Città piccola ma davvero unica nel suo genere. Chi viene? #Travelblogger #Travel #Viaggi #Viaggiare #VisitMalta"
248816,1256848530611847168," #AccaddeOggi nel 2014 Il #Palermo batte il Novara grazie al gol di Vazquez e torna in Serie A vincendo il campionato di Serie B con 5 giornate d'anticipo I tifosi in trasferta, la festa in città, l'arrivo dei #rosanero al ""Renzo Barbera"""
248817,1256848842802237441,Ganz aiuta la città di Bergamo: all’asta una sua storica maglia nerazzurra – VIDEO 
248818,1256848852499394560,"Sannio - Allarme pantera in città, il sindaco ai cittadini: ""State attenti"" http://dlvr.it/RVvwQm -"
248819,1256849192951197696,"Scattavo queste foto con mani tremule di paura. Una coltre buia e silenziosa si era abbattuta da qualche giorno sull’Italia, travolgendo con la sua forza agghiacciante anche le città più solari e più allegre. In… https://www.instagram.com/p/B_t6VCVlyFq/?igshid=iyo7o9zi9f7j"
248820,1256849438921887744,"Come si aiutano le imprese ? Comprando i libri in libreria (come una volta), acquistando i vestiti in negozio. Il rapporto umano vale di più di uno sconto (con consegna a domicilio). Le città ed i Paesi devono aver negozi aperti. Altrimenti tutto finirà. Con consegna a casa."
248821,1256849465677398016,"Magari per spostamenti fuori regione, ma nella regione e ancor di più nella città è ridicola un'altra autocertificazione "
248822,1256849531326599168,La fase 2 al via tra regioni blindate e città di confine https://flip.it/zbsmLl
248823,1256849647169142784,Ho lavorato da casa x 2 mesi senza problemi ora mi obbligano ad andare in ufficio dalla parte opposta della città.. Perché? Dovrei prendere il passante ma non mi fido. Andrò in auto... Perché???????
248824,1256849763296776192,"Agenzia_Ansa ""#Venezia, #Zucchero gira un video in una piazza San Marco semi-deserata. 'Amo questa città, qui come a casa' #ANSA #coronavirus #musica http://ow.ly/XKxk30qCEFA"" - Via C_Randieri #Randieri"
248825,1256850243456466945,Spostamenti in città e Regioni: chi si può andare a trovare e come La lista - #Spostamenti #città e #Regioni:
248826,1256850248586199040,Sarebbe incomprensibile se nelle grandi città non si utilizzasse una risorsa di spazio così importante per proteggere i più fragili. + riduci i contagi domestici + puoi permetterti di rischiare fuori. In un paese di short-rent e di 2° case. Vuote. 
248827,1256850257142571009,"In mancanza di una soluzione istituzionale, in alcune città sta partendo un ulteriore progetto di sostegno a queste famiglie, https://www.tutticonnessi.it/ #tutticonnessi"
